Date,Day,Meal_Type,Dish_Name,Servings,Student_Count,Event_Flag,Vacation_Flag,Total_Eaters
2025-05-15,Thursday,Lunch,Mixed Veg Curry,281,3575,0,0,3053
2025-05-15,Thursday,Lunch,Rasam,255,3575,0,0,3053
2025-05-15,Thursday,Lunch,Green Salad,348,3575,0,0,3053
2025-05-15,Thursday,Lunch,Lobiya,276,3575,0,0,3053
2025-05-15,Thursday,Lunch,Matar Paneer,299,3575,0,0,3053
2025-05-15,Thursday,Lunch,Navrattan Korma,257,3575,0,0,3053
2025-05-15,Thursday,Lunch,Rajma,6814,3575,0,0,3053
2025-05-15,Thursday,Lunch,Dal Makhani,480,3575,0,0,3053
2025-05-15,Thursday,Lunch,Chapati,721,3575,0,0,3053
2025-05-15,Thursday,Snacks,Kodubale,2419,3575,0,0,2620
2025-05-15,Thursday,Snacks,Missi Roti,1734,3575,0,0,2620
2025-05-15,Thursday,Dinner,Batata Saung,398,3575,0,0,2798
2025-05-15,Thursday,Dinner,Khichdi,409,3575,0,0,2798
2025-05-15,Thursday,Dinner,Chana Masala,2614,3575,0,0,2798
2025-05-15,Thursday,Dinner,Mixed Veg Curry,300,3575,0,0,2798
2025-05-15,Thursday,Dinner,Mag Dhokli,297,3575,0,0,2798
2025-05-15,Thursday,Dinner,Veg Biryani,3278,3575,0,0,2798
2025-05-16,Friday,Breakfast,Dibba Rotti,312,4137,0,0,2534
2025-05-16,Friday,Breakfast,Vegetable Sandwich,210,4137,0,0,2534
2025-05-16,Friday,Breakfast,Cheera Doi,486,4137,0,0,2534
2025-05-16,Friday,Breakfast,Hando Guri,277,4137,0,0,2534
2025-05-16,Friday,Breakfast,Medu Vada,240,4137,0,0,2534
2025-05-16,Friday,Breakfast,Dosa,3360,4137,0,0,2534
2025-05-16,Friday,Breakfast,Pongal,231,4137,0,0,2534
2025-05-16,Friday,Breakfast,Paratha,218,4137,0,0,2534
2025-05-16,Friday,Lunch,Daal Dhokli,1510,4137,0,0,3992
2025-05-16,Friday,Lunch,Keerai Koottu,990,4137,0,0,3992
2025-05-16,Friday,Lunch,Aloo Tuk,3335,4137,0,0,3992
2025-05-16,Friday,Lunch,Kofta,855,4137,0,0,3992
2025-05-16,Friday,Lunch,Pachadi,586,4137,0,0,3992
2025-05-16,Friday,Lunch,Mushroom Matar,600,4137,0,0,3992
2025-05-16,Friday,Lunch,Curd Rice,1531,4137,0,0,3992
2025-05-16,Friday,Lunch,Mishti Chholar Dal,634,4137,0,0,3992
2025-05-16,Friday,Lunch,Turiya Patra Vatana Sabji,448,4137,0,0,3992
2025-05-16,Friday,Snacks,Methi na Gota,2606,4137,0,0,2906
2025-05-16,Friday,Snacks,Spring Rolls,1555,4137,0,0,2906
2025-05-16,Friday,Dinner,Koottu,325,4137,0,0,2906
2025-05-16,Friday,Dinner,Dum Aloo,383,4137,0,0,2906
2025-05-16,Friday,Dinner,Mushroom Do Pyaza,316,4137,0,0,2906
2025-05-16,Friday,Dinner,Rajma,6382,4137,0,0,2906
2025-05-16,Friday,Dinner,Masoor Dal,323,4137,0,0,2906
2025-05-16,Friday,Dinner,Shahi Paneer,291,4137,0,0,2906
2025-05-16,Friday,Dinner,Keerai Koottu,351,4137,0,0,2906
2025-05-17,Saturday,Breakfast,Hurum,1302,3277,0,0,2001
2025-05-17,Saturday,Breakfast,Set Dosa,931,3277,0,0,2001
2025-05-17,Saturday,Breakfast,Vegetable Sandwich,680,3277,0,0,2001
2025-05-17,Saturday,Breakfast,Pongal,1066,3277,0,0,2001
2025-05-17,Saturday,Breakfast,Sevai,783,3277,0,0,2001
2025-05-17,Saturday,Lunch,Mushroom Matar,375,3277,0,0,2940
2025-05-17,Saturday,Lunch,Aloo Phalliyaan,2582,3277,0,0,2940
2025-05-17,Saturday,Lunch,Aloo Tuk,1886,3277,0,0,2940
2025-05-17,Saturday,Lunch,Lauki ke Kofte,1705,3277,0,0,2940
2025-05-17,Saturday,Lunch,Jeera Rice,420,3277,0,0,2940
2025-05-17,Saturday,Lunch,Kos Kootu,406,3277,0,0,2940
2025-05-17,Saturday,Snacks,Coffee,3017,3277,0,0,2355
2025-05-17,Saturday,Dinner,Olan,667,3277,0,0,2449
2025-05-17,Saturday,Dinner,Batata Saung,2876,3277,0,0,2449
2025-05-17,Saturday,Dinner,Undhiyu,462,3277,0,0,2449
2025-05-17,Saturday,Dinner,Masoor Dal,768,3277,0,0,2449
2025-05-17,Saturday,Dinner,Kaara Kozhambu,1193,3277,0,0,2449
2025-05-18,Sunday,Breakfast,Oondees,800,3068,0,0,1771
2025-05-18,Sunday,Breakfast,Poha,764,3068,0,0,1771
2025-05-18,Sunday,Breakfast,Puri Bhaji,726,3068,0,0,1771
2025-05-18,Sunday,Breakfast,Upma,522,3068,0,0,1771
2025-05-18,Sunday,Breakfast,Sevai,582,3068,0,0,1771
2025-05-18,Sunday,Lunch,Gatte ki Sabzi,294,3068,0,0,2869
2025-05-18,Sunday,Lunch,Theeyal,215,3068,0,0,2869
2025-05-18,Sunday,Lunch,Undhiyu,217,3068,0,0,2869
2025-05-18,Sunday,Lunch,Methi Saag,240,3068,0,0,2869
2025-05-18,Sunday,Lunch,Lauki ke Kofte,1108,3068,0,0,2869
2025-05-18,Sunday,Lunch,Kuzhambu,250,3068,0,0,2869
2025-05-18,Sunday,Lunch,Gobhi Matar,302,3068,0,0,2869
2025-05-18,Sunday,Lunch,Chana Masala,5434,3068,0,0,2869
2025-05-18,Sunday,Lunch,Avial,1105,3068,0,0,2869
2025-05-18,Sunday,Snacks,Kodubale,1450,3068,0,0,2187
2025-05-18,Sunday,Snacks,French Fries,2252,3068,0,0,2187
2025-05-18,Sunday,Dinner,Aloo Gobi,1131,3068,0,0,2344
2025-05-18,Sunday,Dinner,Dal Tadka,1747,3068,0,0,2344
2025-05-18,Sunday,Dinner,Chaulai Saag,255,3068,0,0,2344
2025-05-18,Sunday,Dinner,Dal Makhani,231,3068,0,0,2344
2025-05-18,Sunday,Dinner,Lauki ke Kofte,307,3068,0,0,2344
2025-05-18,Sunday,Dinner,Veg Biryani,2019,3068,0,0,2344
2025-05-18,Sunday,Dinner,Dalithoy,226,3068,0,0,2344
2025-05-19,Monday,Breakfast,Medu Vada,1619,4304,1,0,3504
2025-05-19,Monday,Breakfast,Poha,1410,4304,1,0,3504
2025-05-19,Monday,Breakfast,Thepla,1095,4304,1,0,3504
2025-05-19,Monday,Breakfast,Hando Guri,1885,4304,1,0,3504
2025-05-19,Monday,Breakfast,Puri Bhaji,1416,4304,1,0,3504
2025-05-19,Monday,Lunch,Green Salad,798,4304,1,0,5379
2025-05-19,Monday,Lunch,Methi Saag,567,4304,1,0,5379
2025-05-19,Monday,Lunch,Aloo Shimla Mirch,3651,4304,1,0,5379
2025-05-19,Monday,Lunch,Aloo Matar,6180,4304,1,0,5379
2025-05-19,Monday,Lunch,Curd Rice,1320,4304,1,0,5379
2025-05-19,Monday,Lunch,Veg Kolhapuri,496,4304,1,0,5379
2025-05-19,Monday,Lunch,Theeyal,502,4304,1,0,5379
2025-05-19,Monday,Lunch,Khichdi,2377,4304,1,0,5379
2025-05-19,Monday,Snacks,Coffee,7545,4304,1,0,4337
2025-05-19,Monday,Dinner,Chaulai Saag,738,4304,1,0,4476
2025-05-19,Monday,Dinner,Paneer Butter Masala,8354,4304,1,0,4476
2025-05-19,Monday,Dinner,Kheer,606,4304,1,0,4476
2025-05-19,Monday,Dinner,Veg Kolhapuri,558,4304,1,0,4476
2025-05-19,Monday,Dinner,Turiya Patra Vatana Sabji,563,4304,1,0,4476
2025-05-20,Tuesday,Breakfast,Paniyaram,199,1294,0,1,404
2025-05-20,Tuesday,Breakfast,Set Dosa,193,1294,0,1,404
2025-05-20,Tuesday,Breakfast,Sevai,162,1294,0,1,404
2025-05-20,Tuesday,Breakfast,Kumol Sawul,213,1294,0,1,404
2025-05-20,Tuesday,Breakfast,Wheat Upma,147,1294,0,1,404
2025-05-20,Tuesday,Lunch,Kadai Paneer,66,1294,0,1,768
2025-05-20,Tuesday,Lunch,Mushroom Do Pyaza,52,1294,0,1,768
2025-05-20,Tuesday,Lunch,Chaulai Saag,112,1294,0,1,768
2025-05-20,Tuesday,Lunch,Kos Kootu,57,1294,0,1,768
2025-05-20,Tuesday,Lunch,Veg Biryani,1766,1294,0,1,768
2025-05-20,Tuesday,Lunch,Dalithoy,90,1294,0,1,768
2025-05-20,Tuesday,Lunch,Theeyal,55,1294,0,1,768
2025-05-20,Tuesday,Lunch,Lauki ke Kofte,291,1294,0,1,768
2025-05-20,Tuesday,Lunch,Jalfrezi,67,1294,0,1,768
2025-05-20,Tuesday,Lunch,Undhiyu,51,1294,0,1,768
2025-05-20,Tuesday,Snacks,Rasya Muthia,929,1294,0,1,683
2025-05-20,Tuesday,Dinner,Rajma,1363,1294,0,1,758
2025-05-20,Tuesday,Dinner,Gobhi Matar,75,1294,0,1,758
2025-05-20,Tuesday,Dinner,Navrattan Korma,72,1294,0,1,758
2025-05-20,Tuesday,Dinner,Fruit Custard,88,1294,0,1,758
2025-05-20,Tuesday,Dinner,Dal Makhani,126,1294,0,1,758
2025-05-20,Tuesday,Dinner,Lobiya,76,1294,0,1,758
2025-05-20,Tuesday,Dinner,Chapati,152,1294,0,1,758
2025-05-20,Tuesday,Dinner,Shukto,69,1294,0,1,758
2025-05-21,Wednesday,Breakfast,Uttapam,97,1909,0,1,882
2025-05-21,Wednesday,Breakfast,Set Dosa,95,1909,0,1,882
2025-05-21,Wednesday,Breakfast,Vegetable Sandwich,98,1909,0,1,882
2025-05-21,Wednesday,Breakfast,Idli,1012,1909,0,1,882
2025-05-21,Wednesday,Breakfast,Sabudana Khichadi,95,1909,0,1,882
2025-05-21,Wednesday,Breakfast,Bora Sawul,207,1909,0,1,882
2025-05-21,Wednesday,Lunch,Chapati,151,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Koottu,119,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Paneer Butter Masala,1876,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Dal Tadka,1401,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Keerai Koottu,118,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Mushroom Matar,113,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Avial,231,1909,0,1,1421
2025-05-21,Wednesday,Lunch,Jalfrezi,125,1909,0,1,1421
2025-05-21,Wednesday,Snacks,Sev Khamani,976,1909,0,1,1049
2025-05-21,Wednesday,Snacks,Tea,900,1909,0,1,1049
2025-05-21,Wednesday,Dinner,Karela Bharta,1452,1909,0,1,1262
2025-05-21,Wednesday,Dinner,Rasam,167,1909,0,1,1262
2025-05-21,Wednesday,Dinner,Shukto,169,1909,0,1,1262
2025-05-21,Wednesday,Dinner,Navrattan Korma,203,1909,0,1,1262
2025-05-21,Wednesday,Dinner,Aloo Tuk,1264,1909,0,1,1262
2025-05-21,Wednesday,Dinner,Methi Saag,201,1909,0,1,1262
2025-05-22,Thursday,Breakfast,Pongal,232,1120,0,1,589
2025-05-22,Thursday,Breakfast,Masala Dosa,283,1120,0,1,589
2025-05-22,Thursday,Breakfast,Dibba Rotti,358,1120,0,1,589
2025-05-22,Thursday,Breakfast,Poori,234,1120,0,1,589
2025-05-22,Thursday,Breakfast,Sevai,164,1120,0,1,589
2025-05-22,Thursday,Lunch,Green Salad,78,1120,0,1,718
2025-05-22,Thursday,Lunch,Kofta,62,1120,0,1,718
2025-05-22,Thursday,Lunch,Aloo Phalliyaan,312,1120,0,1,718
2025-05-22,Thursday,Lunch,Chana Masala,993,1120,0,1,718
2025-05-22,Thursday,Lunch,Jeera Aloo,70,1120,0,1,718
2025-05-22,Thursday,Lunch,Chapati,88,1120,0,1,718
2025-05-22,Thursday,Lunch,Aloo Tuk,255,1120,0,1,718
2025-05-22,Thursday,Lunch,Mishti Chholar Dal,62,1120,0,1,718
2025-05-22,Thursday,Snacks,Khandvi,329,1120,0,1,695
2025-05-22,Thursday,Snacks,Dahi Vada,649,1120,0,1,695
2025-05-22,Thursday,Dinner,Baingan Bharta,96,1120,0,1,458
2025-05-22,Thursday,Dinner,Lobiya,43,1120,0,1,458
2025-05-22,Thursday,Dinner,Chana Masala,600,1120,0,1,458
2025-05-22,Thursday,Dinner,Jeera Aloo,48,1120,0,1,458
2025-05-22,Thursday,Dinner,Aloo Matar,298,1120,0,1,458
2025-05-22,Thursday,Dinner,Lauki ke Kofte,134,1120,0,1,458
2025-05-22,Thursday,Dinner,Mushroom Matar,46,1120,0,1,458
2025-05-23,Friday,Breakfast,Paniyaram,46,1005,0,1,473
2025-05-23,Friday,Breakfast,Hando Guri,47,1005,0,1,473
2025-05-23,Friday,Breakfast,Aloo Paratha,753,1005,0,1,473
2025-05-23,Friday,Breakfast,Appam,136,1005,0,1,473
2025-05-23,Friday,Breakfast,Rava Dosa,37,1005,0,1,473
2025-05-23,Friday,Breakfast,Sabudana Khichadi,40,1005,0,1,473
2025-05-23,Friday,Breakfast,Ragi Dosa,39,1005,0,1,473
2025-05-23,Friday,Breakfast,Poori,42,1005,0,1,473
2025-05-23,Friday,Lunch,Kofta,43,1005,0,1,515
2025-05-23,Friday,Lunch,Shukto,42,1005,0,1,515
2025-05-23,Friday,Lunch,Dal Tadka,649,1005,0,1,515
2025-05-23,Friday,Lunch,Khichdi,88,1005,0,1,515
2025-05-23,Friday,Lunch,Rajma,544,1005,0,1,515
2025-05-23,Friday,Lunch,Chaulai Saag,65,1005,0,1,515
2025-05-23,Friday,Lunch,Keerai Koottu,48,1005,0,1,515
2025-05-23,Friday,Lunch,Batata Saung,97,1005,0,1,515
2025-05-23,Friday,Snacks,Pav Bhaji,641,1005,0,1,470
2025-05-23,Friday,Dinner,Aloo Tuk,442,1005,0,1,592
2025-05-23,Friday,Dinner,Green Salad,152,1005,0,1,592
2025-05-23,Friday,Dinner,Matar Paneer,84,1005,0,1,592
2025-05-23,Friday,Dinner,Khichdi,373,1005,0,1,592
2025-05-23,Friday,Dinner,Rasam,65,1005,0,1,592
2025-05-23,Friday,Dinner,Curd Rice,225,1005,0,1,592
2025-05-23,Friday,Dinner,Mixed Veg Curry,68,1005,0,1,592
2025-05-24,Saturday,Breakfast,Dosa,1657,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Rava Idli,102,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Neer Dosa,102,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Thepla,99,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Sabudana Khichadi,106,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Set Dosa,89,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Pongal,103,2198,0,1,1084
2025-05-24,Saturday,Breakfast,Wheat Upma,97,2198,0,1,1084
2025-05-24,Saturday,Lunch,Dum Aloo,198,2198,0,1,1377
2025-05-24,Saturday,Lunch,Rajma,3031,2198,0,1,1377
2025-05-24,Saturday,Lunch,Shahi Paneer,136,2198,0,1,1377
2025-05-24,Saturday,Lunch,Chaulai Saag,314,2198,0,1,1377
2025-05-24,Saturday,Lunch,Khoya Paneer,173,2198,0,1,1377
2025-05-24,Saturday,Lunch,Rasam,137,2198,0,1,1377
2025-05-24,Saturday,Lunch,Ennai Kathirikkai,192,2198,0,1,1377
2025-05-24,Saturday,Snacks,Sev Tameta,798,2198,0,1,1224
2025-05-24,Saturday,Snacks,Tea,697,2198,0,1,1224
2025-05-24,Saturday,Dinner,Kofta,118,2198,0,1,1162
2025-05-24,Saturday,Dinner,Curd Rice,159,2198,0,1,1162
2025-05-24,Saturday,Dinner,Mushroom Do Pyaza,115,2198,0,1,1162
2025-05-24,Saturday,Dinner,Mushroom Matar,120,2198,0,1,1162
2025-05-24,Saturday,Dinner,Undhiyu,112,2198,0,1,1162
2025-05-24,Saturday,Dinner,Kaara Kozhambu,129,2198,0,1,1162
2025-05-24,Saturday,Dinner,Palak Paneer,2330,2198,0,1,1162
2025-05-25,Sunday,Breakfast,Poori,143,1045,0,1,402
2025-05-25,Sunday,Breakfast,Sabudana Khichadi,172,1045,0,1,402
2025-05-25,Sunday,Breakfast,Vegetable Sandwich,107,1045,0,1,402
2025-05-25,Sunday,Breakfast,Dibba Rotti,261,1045,0,1,402
2025-05-25,Sunday,Breakfast,Uttapam,131,1045,0,1,402
2025-05-25,Sunday,Breakfast,Ragi Dosa,142,1045,0,1,402
2025-05-25,Sunday,Lunch,Lobiya,319,1045,0,1,741
2025-05-25,Sunday,Lunch,Masoor Dal,306,1045,0,1,741
2025-05-25,Sunday,Lunch,Green Salad,374,1045,0,1,741
2025-05-25,Sunday,Lunch,Dalithoy,447,1045,0,1,741
2025-05-25,Sunday,Lunch,Mixed Veg Curry,297,1045,0,1,741
2025-05-25,Sunday,Lunch,Khoya Paneer,345,1045,0,1,741
2025-05-25,Sunday,Lunch,Mix Veg Curry,303,1045,0,1,741
2025-05-25,Sunday,Snacks,Dhokla,791,1045,0,1,516
2025-05-25,Sunday,Dinner,Koottu,141,1045,0,1,696
2025-05-25,Sunday,Dinner,Aloo Matar,1582,1045,0,1,696
2025-05-25,Sunday,Dinner,Shukto,111,1045,0,1,696
2025-05-25,Sunday,Dinner,Undhiyu,109,1045,0,1,696
2025-05-25,Sunday,Dinner,Kofta,138,1045,0,1,696
2025-05-26,Monday,Breakfast,Aloo Paratha,793,1448,0,1,469
2025-05-26,Monday,Breakfast,Sevai,36,1448,0,1,469
2025-05-26,Monday,Breakfast,Medu Vada,46,1448,0,1,469
2025-05-26,Monday,Breakfast,Paniyaram,40,1448,0,1,469
2025-05-26,Monday,Breakfast,Puri Bhaji,39,1448,0,1,469
2025-05-26,Monday,Breakfast,Bora Sawul,90,1448,0,1,469
2025-05-26,Monday,Breakfast,Set Dosa,40,1448,0,1,469
2025-05-26,Monday,Breakfast,Paratha,38,1448,0,1,469
2025-05-26,Monday,Lunch,Mix Veg Curry,93,1448,0,1,902
2025-05-26,Monday,Lunch,Keerai Koottu,101,1448,0,1,902
2025-05-26,Monday,Lunch,Bhindi Masala,345,1448,0,1,902
2025-05-26,Monday,Lunch,Jalfrezi,91,1448,0,1,902
2025-05-26,Monday,Lunch,Aloo Gobi,1103,1448,0,1,902
2025-05-26,Monday,Lunch,Mushroom Matar,85,1448,0,1,902
2025-05-26,Monday,Lunch,Fruit Custard,108,1448,0,1,902
2025-05-26,Monday,Lunch,Aloo Phalliyaan,587,1448,0,1,902
2025-05-26,Monday,Snacks,Spring Rolls,399,1448,0,1,702
2025-05-26,Monday,Snacks,Lilva Kachori,737,1448,0,1,702
2025-05-26,Monday,Dinner,Undhiyu,95,1448,0,1,726
2025-05-26,Monday,Dinner,Shahi Paneer,95,1448,0,1,726
2025-05-26,Monday,Dinner,Daal Dhokli,126,1448,0,1,726
2025-05-26,Monday,Dinner,Green Salad,103,1448,0,1,726
2025-05-26,Monday,Dinner,Palak Paneer,1468,1448,0,1,726
2025-05-27,Tuesday,Breakfast,Dibba Rotti,365,1455,0,1,586
2025-05-27,Tuesday,Breakfast,Puri Bhaji,243,1455,0,1,586
2025-05-27,Tuesday,Breakfast,Rava Dosa,190,1455,0,1,586
2025-05-27,Tuesday,Breakfast,Rava Idli,194,1455,0,1,586
2025-05-27,Tuesday,Breakfast,Sabudana Khichadi,196,1455,0,1,586
2025-05-27,Tuesday,Lunch,Olan,57,1455,0,1,805
2025-05-27,Tuesday,Lunch,Dalithoy,72,1455,0,1,805
2025-05-27,Tuesday,Lunch,Dum Aloo,76,1455,0,1,805
2025-05-27,Tuesday,Lunch,Veg Biryani,1612,1455,0,1,805
2025-05-27,Tuesday,Lunch,Kheer,66,1455,0,1,805
2025-05-27,Tuesday,Lunch,Batata Saung,188,1455,0,1,805
2025-05-27,Tuesday,Lunch,Avial,287,1455,0,1,805
2025-05-27,Tuesday,Lunch,Gobhi Matar,71,1455,0,1,805
2025-05-27,Tuesday,Lunch,Matar Paneer,63,1455,0,1,805
2025-05-27,Tuesday,Lunch,Mushroom Do Pyaza,58,1455,0,1,805
2025-05-27,Tuesday,Snacks,Chorafali,1499,1455,0,1,919
2025-05-27,Tuesday,Dinner,Olan,145,1455,0,1,588
2025-05-27,Tuesday,Dinner,Veg Kolhapuri,112,1455,0,1,588
2025-05-27,Tuesday,Dinner,Khoya Paneer,187,1455,0,1,588
2025-05-27,Tuesday,Dinner,Keerai Koottu,192,1455,0,1,588
2025-05-27,Tuesday,Dinner,Mag Dhokli,195,1455,0,1,588
2025-05-27,Tuesday,Dinner,Navrattan Korma,165,1455,0,1,588
2025-05-27,Tuesday,Dinner,Gobhi Matar,208,1455,0,1,588
2025-05-27,Tuesday,Dinner,Jeera Aloo,204,1455,0,1,588
2025-05-27,Tuesday,Dinner,Theeyal,100,1455,0,1,588
2025-05-28,Wednesday,Breakfast,Uttapam,97,2034,0,1,707
2025-05-28,Wednesday,Breakfast,Oondees,131,2034,0,1,707
2025-05-28,Wednesday,Breakfast,Vegetable Sandwich,93,2034,0,1,707
2025-05-28,Wednesday,Breakfast,Appam,705,2034,0,1,707
2025-05-28,Wednesday,Breakfast,Cheera Doi,479,2034,0,1,707
2025-05-28,Wednesday,Lunch,Mushroom Do Pyaza,304,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Green Salad,391,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Undhiyu,222,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Keerai Koottu,357,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Fruit Custard,400,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Gatte ki Sabzi,424,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Kofta,329,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Jalfrezi,372,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Olan,291,2034,0,1,1140
2025-05-28,Wednesday,Lunch,Kos Kootu,336,2034,0,1,1140
2025-05-28,Wednesday,Snacks,Milk,936,2034,0,1,1138
2025-05-28,Wednesday,Snacks,Lilva Kachori,1059,2034,0,1,1138
2025-05-28,Wednesday,Dinner,Undhiyu,114,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Mushroom Do Pyaza,125,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Mushroom Matar,132,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Gatte ki Sabzi,254,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Kaara Kozhambu,204,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Aloo Matar,1746,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Kofta,164,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Gobhi Matar,242,2034,0,1,1312
2025-05-28,Wednesday,Dinner,Theeyal,111,2034,0,1,1312
2025-05-29,Thursday,Breakfast,Puri Bhaji,176,1723,0,1,881
2025-05-29,Thursday,Breakfast,Masala Dosa,211,1723,0,1,881
2025-05-29,Thursday,Breakfast,Paniyaram,174,1723,0,1,881
2025-05-29,Thursday,Breakfast,Appam,1112,1723,0,1,881
2025-05-29,Thursday,Breakfast,Upma,141,1723,0,1,881
2025-05-29,Thursday,Lunch,Sambar,2076,1723,0,1,1093
2025-05-29,Thursday,Lunch,Bhindi Masala,373,1723,0,1,1093
2025-05-29,Thursday,Lunch,Karela Bharta,599,1723,0,1,1093
2025-05-29,Thursday,Lunch,Kheer,101,1723,0,1,1093
2025-05-29,Thursday,Lunch,Chaulai Saag,247,1723,0,1,1093
2025-05-29,Thursday,Lunch,Mushroom Do Pyaza,94,1723,0,1,1093
2025-05-29,Thursday,Lunch,Lobiya,101,1723,0,1,1093
2025-05-29,Thursday,Lunch,Kofta,110,1723,0,1,1093
2025-05-29,Thursday,Lunch,Veg Kolhapuri,90,1723,0,1,1093
2025-05-29,Thursday,Snacks,Sandige,1449,1723,0,1,942
2025-05-29,Thursday,Dinner,Jeera Aloo,535,1723,0,1,1026
2025-05-29,Thursday,Dinner,Pachadi,311,1723,0,1,1026
2025-05-29,Thursday,Dinner,Navrattan Korma,300,1723,0,1,1026
2025-05-29,Thursday,Dinner,Matar Paneer,316,1723,0,1,1026
2025-05-29,Thursday,Dinner,Baingan Bharta,1270,1723,0,1,1026
2025-05-30,Friday,Breakfast,Cheera Doi,264,1160,0,1,425
2025-05-30,Friday,Breakfast,Sevai,83,1160,0,1,425
2025-05-30,Friday,Breakfast,Kumol Sawul,186,1160,0,1,425
2025-05-30,Friday,Breakfast,Rava Idli,88,1160,0,1,425
2025-05-30,Friday,Breakfast,Pongal,111,1160,0,1,425
2025-05-30,Friday,Breakfast,Uttapam,85,1160,0,1,425
2025-05-30,Friday,Lunch,Lobiya,74,1160,0,1,744
2025-05-30,Friday,Lunch,Aloo Tuk,416,1160,0,1,744
2025-05-30,Friday,Lunch,Mixed Veg Curry,67,1160,0,1,744
2025-05-30,Friday,Lunch,Methi Saag,76,1160,0,1,744
2025-05-30,Friday,Lunch,Shukto,67,1160,0,1,744
2025-05-30,Friday,Lunch,Dum Aloo,89,1160,0,1,744
2025-05-30,Friday,Lunch,Matar Paneer,69,1160,0,1,744
2025-05-30,Friday,Lunch,Rajma,1571,1160,0,1,744
2025-05-30,Friday,Snacks,Chorafali,876,1160,0,1,694
2025-05-30,Friday,Snacks,Naan Khatai,278,1160,0,1,694
2025-05-30,Friday,Dinner,Aloo Tuk,509,1160,0,1,785
2025-05-30,Friday,Dinner,Aloo Gobi,1019,1160,0,1,785
2025-05-30,Friday,Dinner,Mix Veg Curry,108,1160,0,1,785
2025-05-30,Friday,Dinner,Pav Bhaji,112,1160,0,1,785
2025-05-30,Friday,Dinner,Daal Dhokli,131,1160,0,1,785
2025-05-31,Saturday,Breakfast,Masala Dosa,50,1220,0,1,529
2025-05-31,Saturday,Breakfast,Idli,697,1220,0,1,529
2025-05-31,Saturday,Breakfast,Poori,43,1220,0,1,529
2025-05-31,Saturday,Breakfast,Puri Bhaji,47,1220,0,1,529
2025-05-31,Saturday,Breakfast,Poha,45,1220,0,1,529
2025-05-31,Saturday,Breakfast,Ragi Dosa,46,1220,0,1,529
2025-05-31,Saturday,Breakfast,Bora Sawul,126,1220,0,1,529
2025-05-31,Saturday,Breakfast,Thepla,41,1220,0,1,529
2025-05-31,Saturday,Lunch,Paneer Butter Masala,803,1220,0,1,705
2025-05-31,Saturday,Lunch,Lauki ke Kofte,96,1220,0,1,705
2025-05-31,Saturday,Lunch,Jeera Aloo,59,1220,0,1,705
2025-05-31,Saturday,Lunch,Khichdi,92,1220,0,1,705
2025-05-31,Saturday,Lunch,Pachadi,56,1220,0,1,705
2025-05-31,Saturday,Lunch,Batata Saung,88,1220,0,1,705
2025-05-31,Saturday,Lunch,Veg Biryani,777,1220,0,1,705
2025-05-31,Saturday,Lunch,Kuzhambu,56,1220,0,1,705
2025-05-31,Saturday,Snacks,Sandige,834,1220,0,1,580
2025-05-31,Saturday,Dinner,Mixed Veg Curry,130,1220,0,1,639
2025-05-31,Saturday,Dinner,Baingan Bharta,566,1220,0,1,639
2025-05-31,Saturday,Dinner,Matar Paneer,181,1220,0,1,639
2025-05-31,Saturday,Dinner,Mag Dhokli,169,1220,0,1,639
2025-05-31,Saturday,Dinner,Poriyal,118,1220,0,1,639
2025-05-31,Saturday,Dinner,Chaulai Saag,373,1220,0,1,639
2025-06-01,Sunday,Breakfast,Puri Bhaji,46,1233,0,1,422
2025-06-01,Sunday,Breakfast,Ragi Dosa,44,1233,0,1,422
2025-06-01,Sunday,Breakfast,Set Dosa,45,1233,0,1,422
2025-06-01,Sunday,Breakfast,Oondees,45,1233,0,1,422
2025-06-01,Sunday,Breakfast,Aloo Paratha,609,1233,0,1,422
2025-06-01,Sunday,Breakfast,Upma,48,1233,0,1,422
