Date,Student_Count,Event_Flag,Vacation_Flag,Breakfast,Dinner,Lunch,Snacks,Total_Daily_Servings,Cluster,PCA1,PCA2
2024-04-21,3127,0,0,5051,6334,8466,2653,22504,0,-0.40597250836994386,0.41926519927058303
2024-04-22,3831,0,0,5159,6282,8840,4766,25047,3,0.7455183981325132,0.6251032859869432
2024-04-23,3204,0,0,4555,5999,6999,3212,20765,0,-0.6616193652145292,0.39234272975263046
2024-04-24,3150,0,0,3529,4906,7357,3558,19350,0,-1.0460631991838756,0.22691889429173337
2024-04-25,3152,0,0,3322,6488,9023,2867,21700,0,-0.7133744612665484,-0.42156032655830644
2024-04-26,2988,0,0,4505,7722,7031,3425,22683,0,-0.32996423744402376,-0.08736327088761262
2024-04-27,3144,0,0,3241,5556,6525,3391,18713,0,-1.206479108820921,-0.05353641771874962
2024-04-28,3846,0,0,5362,7037,9730,3843,25972,3,0.8125823765212111,0.4076509173932014
2024-04-29,3156,0,0,3885,6379,9215,3699,23178,0,-0.23806184455092458,-0.08597572744067992
2024-04-30,3316,0,0,3927,6120,9719,3877,23643,0,-0.05371859949395448,-0.00490084215353959
2024-05-01,3791,0,0,4740,7369,9736,4367,26212,3,0.8524447163137626,0.06943146250770404
2024-05-02,3654,0,0,5490,5370,10435,3957,25252,3,0.5754964117700228,0.8892618083807565
2024-05-03,4777,1,0,6783,9024,17221,6584,39612,1,4.402441597920341,0.3772131182934518
2024-05-04,3666,0,0,4328,6906,8392,3893,23519,0,0.16346747801373387,0.034070334559814966
2024-05-05,2990,0,0,4220,5635,8303,4063,22221,0,-0.40767482481325695,0.3332243237442112
2024-05-06,3498,0,0,3917,5746,9070,4514,23247,0,0.05324191026421982,0.16965391036983793
2024-05-07,3786,0,0,4659,7700,9917,4507,26783,3,0.9773038876773168,-0.055858592281191964
2024-05-08,4339,0,0,5547,7386,12301,5865,31099,3,2.339245101324375,0.4278623498999678
2024-05-09,4350,0,0,4581,7808,9571,4407,26367,3,1.1391286702049843,-0.10177416377000521
2024-05-10,3750,0,0,4612,6908,10734,4000,26254,3,0.7480415048949624,0.06312022974292257
2024-05-11,3927,0,0,5319,6836,12238,3553,27946,3,1.1442426445965177,0.3070088169754839
2024-05-12,3886,0,0,5047,9227,9619,4222,28115,3,1.3129601433489608,-0.29667712598397
2024-05-13,3448,0,0,3847,6588,10164,4381,24980,0,0.33833498961662584,-0.15128781046580478
2024-05-14,4017,0,0,5320,7168,9220,3674,25382,3,0.7555865013048059,0.3678977500496196
2024-05-15,3873,0,0,5054,6037,10117,3237,24445,0,0.3766507672190223,0.4780737790721329
2024-05-16,4025,0,0,4073,8418,9519,4693,26703,3,1.054853923227851,-0.4818995521167595
2024-05-17,3164,0,0,4129,5670,7455,2908,20162,0,-0.9038346547472556,0.24398551376494637
2024-05-18,3406,0,0,4335,5327,9509,3668,22839,0,-0.16733566883609033,0.3926395942268625
2024-05-19,3239,0,0,3724,6082,9486,3812,23104,0,-0.22374756175168448,-0.08225066018058189
2024-05-20,1451,0,1,934,1737,3326,1306,7303,2,-4.804985787119832,-0.09811006811219501
2024-05-21,1655,0,1,1112,2218,3589,1411,8330,2,-4.470527506877258,-0.14850672389310415
2024-05-22,1814,0,1,1553,2187,3302,1455,8497,2,-4.305829380011527,0.08021484183877013
2024-05-23,2132,0,1,1574,2134,3558,1795,9061,2,-3.999365116459955,0.12152885670540994
2024-05-24,1239,0,1,1482,2404,2664,920,7470,2,-4.847931880448403,-0.02864589728889344
2024-05-25,1644,0,1,1480,1702,2549,1253,6984,2,-4.715571657774581,0.1961802899853331
2024-05-26,2227,0,1,1861,2388,3764,1815,9828,2,-3.77012053260184,0.1771292350807636
2024-05-27,1441,0,1,1504,1896,3113,1028,7541,2,-4.7376077505579755,0.1091250198003193
2024-05-28,1337,0,1,993,2601,2715,734,7043,2,-4.965642139602971,-0.3186909479193048
2024-05-29,2130,0,1,2126,2543,4424,1560,10653,2,-3.671400289184031,0.20584091162836052
2024-05-30,1691,0,1,1445,2575,3327,1488,8835,2,-4.296893035742793,-0.07509992472285257
2024-05-31,1553,0,1,2021,2483,3744,1179,9427,2,-4.237434016676678,0.16915474120321625
2024-06-01,1633,0,1,1206,2935,3699,1154,8994,2,-4.369583534121294,-0.32323000425199183
2024-06-02,1700,0,1,1629,2193,3602,1359,8783,2,-4.313451758576462,0.09061744613442962
2024-06-03,1348,0,1,1365,1648,2510,1087,6610,2,-4.96344452217844,0.1434164518081473
2024-06-04,1277,0,1,1516,1936,2695,981,7128,2,-4.892662377018568,0.1170651229517174
2024-06-05,1722,0,1,1704,3553,3499,1237,9993,2,-4.052537956662539,-0.24677779824851173
2024-06-06,1546,0,1,1440,2517,3076,1302,8335,2,-4.487690304343641,-0.0655242639777696
2024-06-07,2039,0,1,1951,3246,3858,1483,10538,2,-3.745974876058916,-0.04498033192985648
2024-06-08,1614,0,1,1137,2511,2331,945,6924,2,-4.80872324431407,-0.19122900142154428
2024-06-09,1376,0,1,1277,1500,2831,1073,6681,2,-4.9559171725084985,0.12793781225062906
2024-06-10,1352,0,1,1024,1663,2900,1083,6670,2,-4.993478093997759,-0.0345209921762225
2024-06-11,1786,0,1,1423,2806,3335,1815,9379,2,-4.095077122421992,-0.12355395232682544
2024-06-12,1638,0,1,1789,1763,2905,1632,8089,2,-4.414794931557138,0.33042942493502586
2024-06-13,1125,0,1,1135,1382,2510,876,5903,2,-5.2664752752725805,0.09191507617443909
2024-06-14,1866,0,1,1464,2765,3172,1218,8619,2,-4.292297938836634,-0.1264978174922896
2024-06-15,2529,0,1,1972,3883,5548,1857,13260,2,-2.9436005779649186,-0.25180073564356614
2024-06-16,1411,0,1,1437,1922,2614,1037,7010,2,-4.852989701782582,0.09483160715984683
2024-06-17,1620,0,1,1439,2681,3037,1364,8521,2,-4.4044088804407915,-0.10295500422197607
2024-06-18,1517,0,1,1224,2829,3409,1183,8645,2,-4.482146302292304,-0.27282629032614253
2024-06-19,1907,0,1,1597,1907,4455,1245,9204,2,-4.174898320560069,0.10943932173242656
2024-06-20,2332,0,1,2223,3331,5646,1835,13035,2,-3.065280465751832,0.002631214026163523
2024-06-21,3132,0,0,3756,6178,9099,3021,22054,0,-0.5888179524348249,-0.13278838017970018
2024-06-22,4221,0,0,5928,6896,11399,4333,28556,3,1.5993463136293389,0.6671549576121076
2024-06-23,3798,0,0,4801,8727,10177,4713,28418,3,1.3631360373949997,-0.26665837006796783
2024-06-24,4218,0,0,5357,10131,10787,5773,32048,1,2.504447461774864,-0.34021361012790835
2024-06-25,3249,0,0,4242,6596,8971,2896,22705,0,-0.36472656363849726,-0.025049524355241583
2024-06-26,3759,0,0,4166,5915,9053,4515,23649,0,0.2825430509377762,0.2428637138791653
2024-06-27,3725,0,0,3874,6785,10452,4847,25958,3,0.7306457764298909,-0.16832652546395022
2024-06-28,4092,0,0,5301,9286,10759,4190,29536,3,1.6918040836202215,-0.24845393118492703
2024-06-29,3720,0,0,4458,6631,8336,4476,23901,0,0.3630291133830644,0.21210658612633673
2024-06-30,3817,0,0,5117,5676,7558,4709,23060,0,0.3467886176807374,0.8254095115781263
2024-07-01,3754,0,0,4059,6575,11843,4340,26817,3,0.8290305469418783,-0.12667453157974823
2024-07-02,3647,0,0,3302,7205,8299,4467,23273,0,0.08948345964246378,-0.47076095347078434
2024-07-03,3037,0,0,3995,5710,9049,3064,21818,0,-0.653245110959323,0.10662132288897089
2024-07-04,3713,0,0,5209,7386,9221,4667,26483,3,0.9750587219265726,0.32229423765148135
2024-07-05,4243,1,0,6670,12725,16736,4872,41003,1,4.223457596355891,-0.782817026518195
2024-07-06,3801,0,0,4640,8629,9463,3591,26323,3,0.7742498207402032,-0.3587094662370931
2024-07-07,3389,0,0,3974,7790,8387,3619,23770,0,0.019330299859978712,-0.39048550076280514
2024-07-08,3224,0,0,4125,5496,7229,3292,20142,0,-0.8209610272857628,0.3276574017815582
2024-07-09,3079,0,0,4251,4920,6971,3858,20000,0,-0.820576725796934,0.5901149058904998
2024-07-10,3957,0,0,4155,6450,12732,3925,27262,3,0.9403049386531905,-0.11583999360064759
2024-07-11,3803,0,0,3386,8296,8480,4373,24535,0,0.41859428694299,-0.7401305616954592
2024-07-12,3727,0,0,3896,6792,8220,4154,23062,0,0.09594630483972798,-0.10480807355234684
2024-07-13,4329,0,0,6661,7611,11954,5094,31320,3,2.3900492112002674,0.8371334569683968
2024-07-14,3144,0,0,4119,7298,8389,2842,22648,0,-0.4249711954245818,-0.24977457802982522
2024-07-15,4224,0,0,5186,8142,9531,4276,27135,3,1.28340727398556,0.07425150507360026
2024-07-16,3032,0,0,3951,7067,8528,3933,23479,0,-0.17077854477281207,-0.19602958588378686
2024-07-17,3361,0,0,3444,6297,7729,3772,21242,0,-0.5373694855560204,-0.18716752565577185
2024-07-18,3488,0,0,4999,7203,10585,3138,25925,0,0.4800399322394213,0.10189800070795964
2024-07-19,3745,1,0,5327,10698,14401,4976,35402,1,2.77009604608729,-0.7393569184308162
2024-07-20,4303,0,0,4895,7591,10143,5013,27642,3,1.4816112589630197,0.11513681376705577
2024-07-21,3548,0,0,4836,8067,9303,3904,26110,3,0.6784535898610489,-0.09222703628053462
2024-07-22,3695,0,0,4555,7356,9883,3798,25592,3,0.5768328833468763,-0.05969130066392989
2024-07-23,3099,0,0,4735,5993,7278,3793,21799,0,-0.4032967775621825,0.5018682023143352
2024-07-24,3694,1,0,5150,10979,9548,5365,31042,3,2.0147143532766125,-0.6442610659899194
2024-07-25,4289,0,0,4655,11304,11750,4869,32578,3,2.430271868687831,-1.0847233543154882
2024-07-26,4315,0,0,6278,9854,11276,3832,31240,3,2.1808991617991236,-0.001803898173355081
2024-07-27,3427,0,0,5064,6812,10388,3321,25585,0,0.41707891103354805,0.25830238033705843
2024-07-28,3257,0,0,4197,7395,7564,4120,23276,0,-0.030681020215652586,-0.11084327071461832
2024-07-29,3049,0,0,3876,5517,6943,3322,19658,0,-1.0139695862192168,0.220749023271303
2024-07-30,4542,1,0,6827,10674,11147,5843,34491,1,3.3061522445683202,0.17703079699552993
2024-07-31,3920,0,0,3760,7612,8823,4171,24366,0,0.4322164230844757,-0.4123630169066562
2024-08-01,3286,0,0,4228,6598,9574,3515,23915,0,-0.0267834205544962,-0.016114984504928542
2024-08-02,3305,0,0,3853,5707,8669,4010,22239,0,-0.3116681569725296,0.1310931959936254
2024-08-03,4223,0,0,3933,10315,12568,4962,31778,3,2.1494442491977224,-1.1789219200982555
2024-08-04,3703,0,0,4122,7286,9261,3855,24524,0,0.3416908746977145,-0.2051948106247575
2024-08-05,3948,1,0,7324,8336,15676,6297,37633,1,3.6607226996930606,0.8476220324815605
2024-08-06,4167,0,0,5791,8047,12776,5080,31694,3,2.2861621778955317,0.2802482422624695
2024-08-07,3869,0,0,5789,5715,9127,4117,24748,3,0.659392644294076,1.0079513607396524
2024-08-08,3238,0,0,4911,6470,8302,4135,23818,0,0.1195155261726019,0.4316929613813042
2024-08-09,3675,0,0,4527,7410,7775,3326,23038,0,0.026265879240168773,-0.022409882062799886
2024-08-10,3436,0,0,4149,7237,8089,2881,22356,0,-0.3346550163937696,-0.19782473820368307
2024-08-11,3541,0,0,4042,5242,8690,3452,21426,0,-0.43532233862208214,0.30734454565815905
2024-08-12,3553,1,0,5936,9309,8553,4759,28557,3,1.443437816055584,0.16789592548697446
2024-08-13,3064,0,0,4247,7289,7490,3584,22610,0,-0.3274227239472814,-0.09670390306093353
2024-08-14,3779,0,0,4526,8496,9543,4295,26860,3,0.9614002178052646,-0.32960372234599494
2024-08-15,1519,0,1,1277,1743,2989,1209,7218,2,-4.762444027836649,0.06678389661426756
2024-08-16,3765,0,0,6170,7740,11852,4582,30344,3,1.8108913688749457,0.5374125424812046
2024-08-17,3742,0,0,3895,6058,11833,3785,25571,0,0.4680121135648119,-0.10001196278900051
2024-08-18,3997,0,0,5411,6216,9586,3759,24972,3,0.6673019309625896,0.655755003692126
2024-08-19,3221,0,0,3325,8027,8568,4551,24471,0,0.15271584031277566,-0.6968884552743264
2024-08-20,3891,0,0,4659,7226,8416,4075,24376,3,0.5038543818540859,0.11391003800073536
2024-08-21,3127,0,0,3202,6811,8910,3245,22168,0,-0.5811062857249801,-0.5325218722006534
2024-08-22,5003,1,0,6001,14609,13721,6983,41314,1,4.964854827504572,-1.2972018441603475
2024-08-23,3476,0,0,4208,6874,9446,3945,24473,0,0.24046690001703455,-0.060669932621161625
2024-08-24,4211,0,0,6135,7765,13129,3844,30873,3,1.9831273450509892,0.4114975562810254
2024-08-25,3043,0,0,3692,5115,7734,3057,19598,0,-1.108401168087802,0.19027928200831853
2024-08-26,1133,0,1,1019,1748,1638,1071,5476,2,-5.309184247702661,-0.005791907995674876
2024-08-27,3944,0,0,4917,9898,8578,3441,26834,3,0.9825519026659792,-0.5428264547588266
2024-08-28,3646,0,0,3727,6847,9432,3592,23598,0,0.04072295210107094,-0.293808412545815
2024-08-29,4348,0,0,5632,8713,11462,4184,29991,3,1.9132172611893274,0.029020533126092814
2024-08-30,3883,0,0,5187,8172,9440,4443,27242,3,1.1749362028210137,0.07655523868998587
2024-08-31,3421,0,0,4321,8637,9561,4079,26598,3,0.6917962812507948,-0.48343997340880085
2024-09-01,3438,0,0,3686,7576,11217,3925,26404,0,0.5249791701125963,-0.5732364062864255
2024-09-02,3087,0,0,3858,6728,7849,3749,22184,0,-0.43231416131089767,-0.126989650055552
2024-09-03,4969,1,0,6770,12818,18854,5998,44440,1,5.382675014514609,-0.7695536030649844
2024-09-04,3347,0,0,4535,8688,7859,3982,25064,0,0.3934832184882012,-0.32857817659922595
2024-09-05,3761,0,0,4850,6580,10311,4824,26565,3,0.9675348534205409,0.3379218764020804
2024-09-06,3518,0,0,4111,6836,9898,3390,24235,0,0.10971399116838432,-0.15368755082117364
2024-09-07,3345,0,0,5064,8508,9797,4563,27932,3,1.0672070274402188,-0.0880925307636255
2024-09-08,4015,0,0,4009,7327,12023,4209,27568,3,1.0805370316397642,-0.36608474758745263
2024-09-09,5046,1,0,6227,8735,14164,7003,36129,1,3.8916462348520335,0.37794473456420224
2024-09-10,3929,0,0,4493,7753,10550,4014,26810,3,0.945642405041007,-0.2073148059760377
2024-09-11,3630,0,0,3874,6951,9435,4784,25044,3,0.5170958300917315,-0.17204731283403155
2024-09-12,3251,0,0,3100,5630,6729,3138,18597,0,-1.236046055157574,-0.16318746573191723
2024-09-13,4077,0,0,6063,7998,8730,4800,27591,3,1.491042024427101,0.5845512125106439
2024-09-14,4448,1,0,6394,10939,13256,5370,35959,1,3.4017112971972447,-0.22495499023160428
2024-09-15,3909,0,0,6242,8031,9697,4583,28553,3,1.5734576449842617,0.5942194449384097
2024-09-16,4324,0,0,7182,10501,8741,4862,31286,1,2.5013619240847533,0.42531420912237566
2024-09-17,3829,0,0,3504,6910,8878,3691,22983,0,0.005350277633823204,-0.37672486557333884
2024-09-18,3584,0,0,5268,8536,8091,3792,25687,3,0.6690353154238996,0.02696850869662637
2024-09-19,4303,0,0,4258,9006,12103,5542,30909,3,2.125923266905562,-0.612708091123883
2024-09-20,3743,0,0,4707,7372,8774,3702,24555,0,0.4154924595811814,0.05099050556043099
2024-09-21,4017,0,0,4762,6368,9984,3753,24867,3,0.5806842336855507,0.3000055531903631
2024-09-22,4062,0,0,4621,7504,10841,4310,27276,3,1.1487401481971091,-0.07204362914186258
2024-09-23,3181,0,0,4577,5840,9001,2896,22314,0,-0.44930851617412737,0.3298749460854824
2024-09-24,4312,0,0,5682,8677,12042,5394,31795,3,2.431220597488774,0.11853154627197236
2024-09-25,3286,0,0,3895,6521,8129,4269,22814,0,-0.14134671586491696,-0.027286327206298082
2024-09-26,3384,1,0,3870,7259,9471,3442,24042,0,0.005783799635505224,-0.35699209842132223
2024-09-27,4196,0,0,5793,8905,10195,4346,29239,3,1.7615579301472568,0.11804727705277794
2024-09-28,3340,0,0,4878,5898,7938,3643,22357,0,-0.2024891184202425,0.5558407557477004
2024-09-29,3482,0,0,4215,5235,9086,3848,22384,0,-0.2017053019690845,0.3963815697514595
2024-09-30,2999,0,0,4226,5905,8016,3255,21402,0,-0.6781748818710314,0.21989324807351385
2024-10-01,5101,1,0,6625,12568,13837,8713,41743,1,5.391342626673191,-0.34274759290523205
2024-10-02,1904,0,1,1593,2175,3245,1376,8389,2,-4.2925849608295055,0.10040333203536783
2024-10-03,3841,1,0,4736,9624,13527,5518,33405,1,2.4379877046640313,-0.637936124169235
2024-10-04,4444,1,0,5699,10168,14595,6477,36939,1,3.651944674937657,-0.31815778933681665
2024-10-05,3608,0,0,4521,7134,8926,4862,25443,3,0.6785573904310421,0.1022379365194046
2024-10-06,3725,1,0,4554,9283,10217,5512,29566,3,1.6587131267502795,-0.4771666308846114
2024-10-07,4398,1,0,6397,9101,16153,6472,38123,1,3.895263740368268,0.21554080757254557
2024-10-08,3875,1,0,5443,11252,10571,4383,31649,3,2.086548431386024,-0.6975707816298786
2024-10-09,3288,0,0,4433,4835,8681,3161,21110,0,-0.6225477610914858,0.5715749293012989
2024-10-10,3641,0,0,5168,6606,9500,4197,25471,3,0.6496695136120348,0.46773200189336495
2024-10-11,4692,1,0,9559,14848,13748,5417,43572,1,5.414072196496173,0.14484678588156163
2024-10-12,3650,1,0,4456,9874,11785,4497,30612,3,1.6476796087526036,-0.8270164321907509
2024-10-13,3719,1,0,6606,12075,12259,3704,34644,1,2.6105698838739033,-0.5185908741944679
2024-10-14,3069,0,0,3319,5389,7361,3376,19445,0,-1.1075251672196533,-0.013959200865525807
2024-10-15,4019,1,0,7553,8845,13959,5624,35981,1,3.3272581393002625,0.8482826076251928
2024-10-16,5022,1,0,8137,11228,13338,6078,38781,1,4.520545428278571,0.5474354993953349
2024-10-17,3388,0,0,4678,6617,7911,4473,23679,0,0.1965634371477478,0.3300187596402985
2024-10-18,3038,0,0,3237,5260,6736,3125,18358,0,-1.3743728053014679,-0.005451548462802897
2024-10-19,3585,0,0,4484,7442,8140,3831,23897,0,0.2205862754918826,-0.03393478329246725
2024-10-20,3858,0,0,4631,8562,10009,4360,27562,3,1.1503923509790865,-0.3153321819858491
2024-10-21,3521,0,0,5019,8218,9914,4637,27788,3,1.1198463639596945,-0.027302311053441296
2024-10-22,4141,0,0,5493,6167,12621,5005,29286,3,1.7297010481307513,0.6548916486309154
2024-10-23,3294,0,0,4147,6325,8772,3215,22459,0,-0.3549427393442203,0.03732309014386055
2024-10-24,4072,0,0,4973,6705,10019,5589,27286,3,1.3894735663397406,0.4326139512779673
2024-10-25,3490,0,0,4914,6663,10829,4267,26673,3,0.7785255051884326,0.2769247378637615
2024-10-26,3789,1,0,6062,12074,9027,4779,31942,3,2.2705834417710804,-0.5398546497381581
2024-10-27,3530,0,0,4441,6546,8672,4017,23676,0,0.15242014875575893,0.1763714178146374
2024-10-28,3700,0,0,5438,8440,10318,4693,28889,3,1.469409891289887,0.09194045255583896
2024-10-29,3099,0,0,3938,5179,8582,3469,21168,0,-0.6975252057186836,0.275491324327322
2024-10-30,4040,0,0,5378,7481,10649,4032,27540,3,1.2326444768459692,0.26858012510741536
2024-10-31,1436,0,1,1363,2405,2714,1155,7637,2,-4.70213211417951,-0.06567289053639162
2024-11-01,3365,0,0,4189,6525,8468,4466,23648,0,0.11527863404243811,0.1051061889218754
2024-11-02,3662,0,0,5876,8845,10337,3188,28246,3,1.1491867869962076,0.07534989680211673
2024-11-03,4756,1,0,8193,11271,14312,7198,40974,1,4.990695923581774,0.5896870772720246
2024-11-04,3300,0,0,4068,7273,9551,3462,24354,0,0.051757887634722964,-0.27425485620963563
2024-11-05,3721,0,0,5548,6685,8684,4023,24940,3,0.6114113896196948,0.6468332150902045
2024-11-06,3165,0,0,3791,6208,8936,3309,22244,0,-0.48533005871887247,-0.09667193684959757
2024-11-07,3499,0,0,4387,7577,10630,3319,25913,0,0.4495052576345946,-0.26776533953459336
2024-11-08,4270,0,0,5350,8825,12752,5268,32195,3,2.4259984654548026,-0.11551515578454224
2024-11-09,3575,0,0,4577,6696,9722,3405,24400,0,0.22171846080682175,0.10699067826110481
2024-11-10,4019,0,0,4037,8430,10862,4541,27870,3,1.2323335089773055,-0.5747314044711678
2024-11-11,3813,0,0,4842,8732,9126,4460,27160,3,1.1060494237828005,-0.21786713778252684
2024-11-12,3682,0,0,4457,8657,7946,3668,24728,0,0.423461458545636,-0.37592174241052134
2024-11-13,3884,0,0,5390,7347,12451,4613,29801,3,1.6632376932095174,0.26444511475933447
2024-11-14,3478,0,0,3181,6624,10310,4482,24597,0,0.21849874939228528,-0.46401545965281576
2024-11-15,2017,0,1,1390,2097,4798,2045,10330,2,-3.8057356402967093,0.005443107982501364
2024-11-16,3250,0,0,4160,6193,8191,4151,22695,0,-0.1769849572118661,0.1706432549008989
2024-11-17,3501,0,0,4890,7440,8427,3768,24525,0,0.3347890764262027,0.13258307001180258
2024-11-18,3525,0,0,4461,5614,10664,4268,25007,0,0.40433616886285706,0.36269500860273357
2024-11-19,3733,0,0,3986,7567,9309,4372,25234,3,0.5630246504124506,-0.30889792071463135
2024-11-20,3024,0,0,3711,6318,9180,3636,22845,0,-0.39314525545901163,-0.15389224416723404
2024-11-21,4269,0,0,5504,8699,10433,3748,28384,3,1.4973532348417136,-0.009570842267603557
2024-11-22,3903,0,0,4112,8814,10648,4128,27702,3,1.1005945920695837,-0.665425465467542
2024-11-23,3755,0,0,4289,9007,8757,3669,25722,3,0.6266491058000399,-0.5836839288196403
2024-11-24,4117,0,0,6086,7311,12839,4758,30994,3,2.095417551204259,0.5877919133510559
2024-11-25,3169,0,0,3790,6471,9314,3799,23374,0,-0.18870762595984827,-0.1516065897907356
2024-11-26,4176,0,0,4786,7913,11384,4675,28758,3,1.5636807632430212,-0.10528904465343158
2024-11-27,4295,0,0,5290,9071,11780,4159,30300,3,1.9092328857408667,-0.24135893623173368
2024-11-28,3994,0,0,5049,8266,8407,4869,26591,3,1.166860244512901,0.06788070067566206
2024-11-29,3117,0,0,4333,8469,10412,3885,27099,3,0.6051154745005363,-0.49088194412883984
2024-11-30,3080,0,0,3264,6020,8910,3646,21840,0,-0.6119557002376614,-0.2628596174166762
2024-12-01,3045,0,0,4782,6777,7162,3042,21763,0,-0.5303867942823175,0.26299841372703864
2024-12-02,3514,0,0,4843,7662,7987,4137,24629,0,0.4233262038798326,0.09750009655590826
2024-12-03,3737,0,0,4991,6985,8513,5212,25701,3,0.8973794536414427,0.40285574554673403
2024-12-04,3022,0,0,3983,5951,8678,3155,21767,0,-0.6475824769768207,0.05923779220992241
2024-12-05,3536,0,0,3957,6361,9344,3932,23594,0,0.05970854702806766,-0.031371230212476835
2024-12-06,4283,0,0,5560,8193,10270,4509,28532,3,1.649752700892383,0.2139781435331126
2024-12-07,3507,0,0,4537,8119,8134,4070,24860,0,0.4270934863634747,-0.17745074252585094
2024-12-08,3422,0,0,4266,7590,8035,4000,23891,0,0.15067253876252107,-0.15958536836077242
2024-12-09,3368,0,0,5222,7078,10952,3802,27054,3,0.7640843562284071,0.26470579204497635
2024-12-10,3991,0,0,4675,7812,10167,4166,26820,3,1.0263307646172175,-0.11077289690333872
2024-12-11,3217,0,0,4368,7127,9791,3267,24553,0,0.04896169406492301,-0.12411475781461351
2024-12-12,3019,0,0,3435,7099,9124,2812,22470,0,-0.6113813250806202,-0.5463124869299631
2024-12-13,3363,0,0,3750,5920,9029,3172,21871,0,-0.49892629753453194,-0.04784404993529707
2024-12-14,4061,0,0,4766,6761,9183,4416,25126,3,0.7730872727339242,0.27974762964990674
2024-12-15,3204,0,0,3453,6496,7892,3663,21504,0,-0.5733871228665167,-0.25487025186971735
2024-12-16,4300,0,0,5131,10556,13463,4594,33744,1,2.6336359673663687,-0.7637392705975105
2024-12-17,3502,0,0,3984,7063,9264,4340,24651,0,0.3295859512879388,-0.17750127280012154
2024-12-18,3750,0,0,3895,7384,10254,5086,26619,3,0.9237170966928585,-0.2946007645100976
2024-12-19,3659,0,0,3436,9209,10879,4720,28244,3,1.1145782898184706,-1.0543287631716403
2024-12-20,1669,0,1,1768,2292,3051,1231,8342,2,-4.408238394511161,0.14334422853746914
2024-12-21,1778,0,1,1583,2079,4440,1230,9332,2,-4.209971576724769,0.053887270541638124
2024-12-22,1541,0,1,1417,2423,3215,1271,8326,2,-4.502786914714293,-0.05927755952937316
2024-12-23,1124,0,1,1449,1463,2091,1014,6017,2,-5.181296937038666,0.24230693985447507
2024-12-24,1704,0,1,1303,2308,3100,1619,8330,2,-4.386019241481409,-0.0476387548270335
2024-12-25,2121,0,1,1902,2714,5396,1877,11889,2,-3.421748610873405,0.03417421946000824
2024-12-26,1867,0,1,2322,2351,3906,1047,9626,2,-4.046088434032691,0.33089113711761625
2024-12-27,2388,0,1,2187,3129,5757,2292,13365,2,-2.913790821104962,0.06865297626388889
2024-12-28,1194,0,1,923,1895,2452,1173,6443,2,-5.09692803540345,-0.11903801768590296
2024-12-29,1311,0,1,1383,1604,1862,866,5715,2,-5.178190551146179,0.17758095960909584
2024-12-30,2130,0,1,1795,3595,4511,1818,11719,2,-3.4428390219641916,-0.21600176183266254
2024-12-31,1931,0,1,2095,3048,3976,1305,10424,2,-3.83488302586893,0.05451140440977348
2025-01-01,1642,0,1,1660,3117,3178,1564,9519,2,-4.139046110957227,-0.11240851098056799
2025-01-02,1976,0,1,1653,3522,2731,1617,9523,2,-3.963168199173066,-0.19497199582746078
2025-01-03,1841,0,1,1977,2276,4284,1633,10170,2,-3.9063871096368112,0.21676100970067883
2025-01-04,1501,0,1,1734,2013,2983,981,7711,2,-4.654853266584544,0.18615355145438775
2025-01-05,1374,0,1,1166,2532,2395,1073,7166,2,-4.849768184956653,-0.18189227829655671
2025-01-06,1547,0,1,1748,3146,3635,1108,9637,2,-4.226844774321572,-0.1348838745367823
2025-01-07,2414,0,1,2433,3510,4703,2091,12737,2,-3.0058212949723613,0.11310122106622453
2025-01-08,1172,0,1,702,1274,2333,1191,5500,2,-5.321515336552471,-0.045281813281329235
2025-01-09,1445,0,1,1070,1949,2534,1003,6556,2,-4.9696514136949785,-0.07793794407183345
2025-01-10,1907,0,1,1815,2774,4403,1544,10536,2,-3.829134714061837,-0.002577494139658811
2025-01-11,4001,0,0,4754,10048,9036,3997,27835,3,1.2676780277986688,-0.6392401744564625
2025-01-12,3526,0,0,4553,6547,7924,3589,22613,0,-0.09922264294376552,0.231984605554005
2025-01-13,4171,0,0,4214,8897,8631,3945,25687,3,0.8457894133701848,-0.5557312640413018
2025-01-14,4425,0,0,5790,10035,12727,4605,33157,1,2.652570713221216,-0.2849293820571638
2025-01-15,3536,0,0,4657,7153,9926,3203,24939,0,0.2914299869587331,-0.004540050941938143
2025-01-16,3353,0,0,4305,5799,9848,4136,24088,0,0.12391472600876557,0.26717114748206644
2025-01-17,3538,0,0,4818,7668,11686,4151,28323,3,1.0987713815539404,-0.08610164333060712
2025-01-18,3865,0,0,4767,7050,9027,3238,24082,0,0.30501273071312424,0.12348310474471677
2025-01-19,4005,0,0,4575,6977,8657,3550,23759,0,0.33787810389658607,0.09711247697483748
2025-01-20,4218,0,0,4363,6917,12910,4274,28464,3,1.3771050384006744,-0.12677028138591415
2025-01-21,3836,0,0,5692,9174,11569,3670,30105,3,1.633345154572045,-0.11823080115692766
2025-01-22,4056,1,0,5749,7381,13469,6559,33158,1,2.721967899411895,0.5106220812691694
2025-01-23,3310,0,0,3940,5291,8507,3354,21092,0,-0.6295668410302777,0.2451969545943381
2025-01-24,3494,0,0,5523,7192,9093,4314,26122,3,0.7822434121131504,0.4955208234333047
2025-01-25,3606,0,0,4365,7842,10693,3685,26585,3,0.6875981855747011,-0.3250488672399133
2025-01-26,1990,0,1,1416,3310,4272,1183,10181,2,-3.9481646914514785,-0.34739165156704666
